Institutes Names,Institutes Place,Logo Link
Cellsius ,Ajmer,https://images.collegedunia.com/public/image/institute/logo_1676467490Logo.png?h=40&w=40&mode=stretch
Potential and Concept Educations ,Guwahati,https://images.collegedunia.com/public/image/institute/logo_1676698505logo.jpg?h=40&w=40&mode=stretch
EVedant ,Ghaziabad,https://images.collegedunia.com/public/image/institute/logo_1676796565logo.jpg?h=40&w=40&mode=stretch
Nirmal Singh Chemistry ,Kannauj,https://images.collegedunia.com/public/image/institute/logo_1677063163logo.png?h=40&w=40&mode=stretch
Ranjan Singh Chemistry Classes ,Patna,https://images.collegedunia.com/public/image/institute/logo_1678702516Screenshot 2023-03-13 150719.png?h=40&w=40&mode=stretch
Royal Institute of Competition ,Udaipur,https://images.collegedunia.com/public/image/institute/logo_1678792174291526844_455121656616483_5765511964312848189_n.jpg?h=40&w=40&mode=stretch
MAA Academy ,Bangalore,https://images.collegedunia.com/public/image/institute/logo_1680151011MAA ACADEMY.jpg?h=40&w=40&mode=stretch
Tribac Blue ,Patna,https://images.collegedunia.com/public/image/institute/logo_1681448263tribac.png?h=40&w=40&mode=stretch
GeeksforGeeks ,Noida,https://images.collegedunia.com/public/image/institute/logo_1682310508gg1.png?h=40&w=40&mode=stretch
Udaan Competitive Classes ,Hamirpur,https://images.collegedunia.com/public/image/institute/logo_1683353357u logo.jpg?h=40&w=40&mode=stretch
Balaji Tutorials ,Indore,https://images.collegedunia.com/public/image/institute/logo_1683544618b1.jpg?h=40&w=40&mode=stretch
Arena Animation Bhopal ,Bhopal,https://images.collegedunia.com/public/image/institute/logo_1684902437arena.webp?h=40&w=40&mode=stretch
Pyramid Tutorial ,Nagpur,https://images.collegedunia.com/public/image/institute/logo_1685955897pl.png?h=40&w=40&mode=stretch
B2E Learning ,Jaipur,https://images.collegedunia.com/public/image/institute/logo_1686199425b c.png?h=40&w=40&mode=stretch
Ramanujan Academy ,Indore,https://images.collegedunia.com/public/image/institute/logo_1686224644s1.jpg?h=40&w=40&mode=stretch
Impulse Academy ,Muzaffarnagar,https://images.collegedunia.com/public/image/institute/logo_1686891886i1.jpg?h=40&w=40&mode=stretch
Kamyabvya Center ,Hapur,https://images.collegedunia.com/public/image/institute/logo_1686894408k1.jpg?h=40&w=40&mode=stretch
TIME Institute ,Dehradun,https://images.collegedunia.com/public/image/institute/logo_1687777498t1.png?h=40&w=40&mode=stretch
Emprise Academy ,Mathura,https://images.collegedunia.com/public/image/institute/logo_16879263942.jpg?h=40&w=40&mode=stretch
Chavan Chemistry Classes ,Aurangabad,https://images.collegedunia.com/public/image/institute/logo_16879492221.jpg?h=40&w=40&mode=stretch
KCI (Krishna Career Institute) classes ,Kota,https://images.collegedunia.com/public/image/institute/logo_1688640974WhatsApp Image 2023-07-06 at 16.23.38.jpeg?h=40&w=40&mode=stretch
"TIME Institute, Gujarat ",Ahmedabad,https://images.collegedunia.com/public/image/institute/logo_1688635161t1.png?h=40&w=40&mode=stretch
Yojna IAS ,New Delhi,https://images.collegedunia.com/public/image/institute/logo_16889710761.png?h=40&w=40&mode=stretch
Race IAS ,Lucknow,https://images.collegedunia.com/public/image/institute/logo_16889919453.jpg?h=40&w=40&mode=stretch
CATguru ,Hyderabad,https://images.collegedunia.com/public/image/institute/logo_1689325044aaa.png.crdownload?h=40&w=40&mode=stretch
Nalanda Institute ,Bangalore,https://images.collegedunia.com/public/image/institute/logo_1689402834ss.jpg?h=40&w=40&mode=stretch
Zetta Career Institute ,Chandigarh,https://images.collegedunia.com/public/image/institute/logo_16894076433.png?h=40&w=40&mode=stretch
The Guidance Academy ,New Delhi,https://images.collegedunia.com/public/image/institute/logo_1689856131AwOEWWW3vuArfFA480x360.jpeg?h=40&w=40&mode=stretch
IBT Institute ,Chennai,https://images.collegedunia.com/public/image/institute/logo_1690530166logo.svg?h=40&w=40&mode=stretch
Career Platform ,New Delhi,https://images.collegedunia.com/public/image/institute/logo_16907904572.jpg?h=40&w=40&mode=stretch
Law Prep Tutorials ,Muzaffarpur,https://images.collegedunia.com/public/image/institute/logo_16912131441.jpg?h=40&w=40&mode=stretch
CLATians ,Patna,https://images.collegedunia.com/public/image/institute/logo_1691398575brown-full-logo-300x200.png?h=40&w=40&mode=stretch
LEX MANGALAM LAW INSTITUTE ,Patna,https://images.collegedunia.com/public/image/institute/logo_16914042122023-03-01.jpg?h=40&w=40&mode=stretch
FSTC Ground School ,New Delhi,https://images.collegedunia.com/public/image/institute/logo_1693974567logo_1693914036ss.webp?h=40&w=40&mode=stretch
GrowthAcad ,Pune,https://images.collegedunia.com/public/image/institute/logo_169460002611.jpg?h=40&w=40&mode=stretch
Vikas Sawants Academy ,Kalyan,https://images.collegedunia.com/public/image/institute/logo_16957027711.jpg?h=40&w=40&mode=stretch
MAAC Vashi ,Navi Mumbai,https://images.collegedunia.com/public/image/institute/logo_16971766152.png?h=40&w=40&mode=stretch
Gyanaj ,Noida,https://images.collegedunia.com/public/image/institute/logo_169873424133.png?h=40&w=40&mode=stretch
Sinhal Classes ,Payagpur,https://images.collegedunia.com/public/image/institute/logo_1699338605111.jpg?h=40&w=40&mode=stretch
Avanti Learning Centre ,New Delhi,https://images.collegedunia.com/public/image/institute/logo_169951539511.png?h=40&w=40&mode=stretch
Keystone ,Ahmedabad,https://images.collegedunia.com/public/image/institute/logo_1701519035ddd.svg?h=40&w=40&mode=stretch
Achievers Academy Shivamogga ,,https://images.collegedunia.com/public/image/institute/logo_17027040203.jpg?h=40&w=40&mode=stretch
Caliber's Nova ,Nagpur,https://images.collegedunia.com/public/image/institute/logo_1702722027calibers logo.jpg?h=40&w=40&mode=stretch
Scholars Hub ,Chandigarh,https://images.collegedunia.com/public/image/institute/logo_1703053919scholar logo.jpg?h=40&w=40&mode=stretch
Creative Education Foundation ,Hassan,https://images.collegedunia.com/public/image/institute/logo_1703059676creative logo.jpg?h=40&w=40&mode=stretch
UK Versity ,Noida,https://images.collegedunia.com/public/image/institute/logo_1706860072Logo-ukversity.png?h=40&w=40&mode=stretch
Courses 4 U ,New Delhi,https://images.collegedunia.com/public/image/institute/logo_1707891092logoo.jpeg?h=40&w=40&mode=stretch
Erigo Holidays ,Bangalore,https://images.collegedunia.com/public/image/institute/logo_1620481830Logo.jpg?h=40&w=40&mode=stretch
AISSMS Private Industrial Training Institute ,Pune,https://images.collegedunia.com/public/image/institute/logo_1579341442ITI (1).jpg?h=40&w=40&mode=stretch
Jamboree Education ,New Delhi,https://images.collegedunia.com/public/image/institute/logo_1589991759c-jamboree-education-pvt-ltd-jaipur-3512.jpg?h=40&w=40&mode=stretch
Tara Institute ,New Delhi,https://images.collegedunia.com/public/image/institute/logo_1592511967tara logo.jpg?h=40&w=40&mode=stretch
Shankar IAS Academy ,Chennai,https://images.collegedunia.com/public/image/institute/logo_1592578358shankar logo.jpg?h=40&w=40&mode=stretch
IFAS (NEET),Pune,https://images.collegedunia.com/public/image/institute/logo_1592831455IFAS logo.jpeg?h=40&w=40&mode=stretch
Lakshya IAS Academy ,Mumbai,https://images.collegedunia.com/public/image/institute/logo_1592962458download (1).jpg?h=40&w=40&mode=stretch
Storm Overseas ,Hyderabad,https://images.collegedunia.com/public/image/institute/logo_1593110429storm.png?h=40&w=40&mode=stretch
CanApprove ,Bangalore,https://images.collegedunia.com/public/image/institute/logo_1593431130CANLOGO.blob?h=40&w=40&mode=stretch
Turning Point Institute ,New Delhi,https://images.collegedunia.com/public/image/institute/logo_1593761569TURNING-POINT-LOGO.png?h=40&w=40&mode=stretch
Ghaziabad IAS Academy ,Ghaziabad,https://images.collegedunia.com/public/image/institute/logo_1594019907ghz.jpg?h=40&w=40&mode=stretch
Pradeep Agarwal Academy ,Gurgaon,https://images.collegedunia.com/public/image/institute/logo_159404355052611624_2338243199552485_8166949320583544832_n.jpg?h=40&w=40&mode=stretch
Amity institute For Competitive Examinations ,New Delhi,https://images.collegedunia.com/public/image/institute/logo_1594382881aice logo.jpg?h=40&w=40&mode=stretch
Insight IAS ,Bangalore,https://images.collegedunia.com/public/image/institute/logo_1599659376ias.PNG?h=40&w=40&mode=stretch
Nalanda IAS Academy ,New Delhi,https://images.collegedunia.com/public/image/institute/logo_1594751304NA Logo.jpg?h=40&w=40&mode=stretch
Officers IAS Academy ,Bangalore,https://images.collegedunia.com/public/image/institute/logo_1594723549logo.png?h=40&w=40&mode=stretch
SHIKSHA IAS Academy ,Bangalore,https://images.collegedunia.com/public/image/institute/logo_1596627884logo-wide-1.png?h=40&w=40&mode=stretch
"JSR IAS Academy (UPSC, TNPSC COACHING) ",Chennai,https://images.collegedunia.com/public/image/institute/logo_1594797300freesnippingtool.com_capture_20200715120519.png?h=40&w=40&mode=stretch
Infomatica Academy ,Mumbai,https://images.collegedunia.com/public/image/institute/logo_1595928581Infomatica 2.jpg?h=40&w=40&mode=stretch
Nine Education IIT Academy ,Hyderabad,https://images.collegedunia.com/public/image/institute/logo_1596182242M.PNG?h=40&w=40&mode=stretch
VINJEE ,Hyderabad,https://images.collegedunia.com/public/image/institute/logo_1596182439vinjii logo.jpg?h=40&w=40&mode=stretch
Ahaguru ,Chennai,https://images.collegedunia.com/public/image/institute/logo_1632486080A Logo.png?h=40&w=40&mode=stretch
"Aims - NEET, IIT-JEE, JEE Advanced ",Kolkata,https://images.collegedunia.com/public/image/institute/logo_1596295145logo.png?h=40&w=40&mode=stretch
IIT Zone Tutorials (JEE Main),Kolkata,https://images.collegedunia.com/public/image/institute/logo_1596515722freesnippingtool.com_capture_20200804100200.png?h=40&w=40&mode=stretch
Neev Classes (12th Exam CBSE),Bangalore,https://images.collegedunia.com/public/image/institute/logo_1596530933neevlogo.jpg?h=40&w=40&mode=stretch
Ranquer Eduzone ,Kolkata,https://images.collegedunia.com/public/image/institute/logo_1596540781ran 1.png?h=40&w=40&mode=stretch
Contrivance IIT & Medical (JEE Advanced),Pune,https://images.collegedunia.com/public/image/institute/logo_1596877135contrivance logo.png?h=40&w=40&mode=stretch
TRIUMPH IAS (UPSC),New Delhi,https://images.collegedunia.com/public/image/institute/logo_1634823115Logo (2).png?h=40&w=40&mode=stretch
Indian IAS Academy ,Chennai,https://images.collegedunia.com/public/image/institute/logo_1597328056IIA logo.jpg?h=40&w=40&mode=stretch
Apti Plus Academy ,Kolkata,https://images.collegedunia.com/public/image/institute/logo_1599826696ap.PNG?h=40&w=40&mode=stretch
Academy Of Competitive Examination & Research Training ,Chennai,https://images.collegedunia.com/public/image/institute/logo_1597413845ACERT-Logo.jpg?h=40&w=40&mode=stretch
Garnet classes ,Jaipur,https://images.collegedunia.com/public/image/institute/logo_1614405026logo-garnet.png?h=40&w=40&mode=stretch
NATHAN IIT-JEE (JEE Advanced),Chennai,https://images.collegedunia.com/public/image/institute/logo_1597684030nathan logo.jpg?h=40&w=40&mode=stretch
Penultimate Institute ,New Delhi,https://images.collegedunia.com/public/image/institute/logo_15977436021580832404_wq.png?h=40&w=40&mode=stretch
Arpitakarwa.com Classes ( UGC NET COACHING) (UGC NET),Jaipur,https://images.collegedunia.com/public/image/institute/logo_1630427225ak-logo.png?h=40&w=40&mode=stretch
Sudhir's Classes ,Mumbai,https://images.collegedunia.com/public/image/institute/logo_1598011668W.jpeg?h=40&w=40&mode=stretch
MiQ Classes (CAT),Bangalore,https://images.collegedunia.com/public/image/institute/logo_1598262700MiQ.png?h=40&w=40&mode=stretch
Genesis Mentors (CAT COACHING) (CAT),Pune,https://images.collegedunia.com/public/image/institute/logo_1598269559logo genesis.jpg?h=40&w=40&mode=stretch
Prime Educators (CAT),Chennai,https://images.collegedunia.com/public/image/institute/logo_1598275285Prime logo.jpg?h=40&w=40&mode=stretch
Unique Classes (NEET),Kolkata,https://images.collegedunia.com/public/image/institute/logo_1599234141Uc.PNG?h=40&w=40&mode=stretch
Aspiration Academy ,Kolkata,https://images.collegedunia.com/public/image/institute/logo_159847140837395436_497375110715903_4927924971532976128_n.jpg?h=40&w=40&mode=stretch
Delta Success Point (JEE Advanced),Patna,https://images.collegedunia.com/public/image/institute/logo_1603886925cropped-logo.png?h=40&w=40&mode=stretch
Bfactory CATCoaching (CAT),Ranchi,https://images.collegedunia.com/public/image/institute/logo_1598529370download (1).png?h=40&w=40&mode=stretch
Vidhi Wise Law Learning League (CLAT COACHING) (CLAT),New Delhi,https://images.collegedunia.com/public/image/institute/logo_1598551818vidhiwise logo.png?h=40&w=40&mode=stretch
The Opus Way (CLAT COACHING) (CLAT),Kolkata,https://images.collegedunia.com/public/image/institute/logo_1598556398opus_logo.png?h=40&w=40&mode=stretch
Jnanagangothri ,Bangalore,https://images.collegedunia.com/public/image/institute/logo_1598583896logo_IASJNANA_-_JNANA_GANGOTHRI_KAS_PSI_KPSC.jpeg?h=40&w=40&mode=stretch
TCC Management Systems (CAT),Kolkata,https://images.collegedunia.com/public/image/institute/logo_159860484758419196_2272300576125533_6422673624624267264_n.jpg?h=40&w=40&mode=stretch
Summit Careers ,Bangalore,https://images.collegedunia.com/public/image/institute/logo_1605968507summitlogo-transparent.png?h=40&w=40&mode=stretch
Knowledge Express (CS ENTRANCE COACHING) ,Mumbai,https://images.collegedunia.com/public/image/institute/logo_1598631123knowledge logo.jpg?h=40&w=40&mode=stretch
Mudraa Career Guidance Centre (SSC/IBPS/RBI) (SSC),Mumbai,https://images.collegedunia.com/public/image/institute/logo_1598685958mudraa logo.png?h=40&w=40&mode=stretch
Jupiter Academy (NEET),Chennai,https://images.collegedunia.com/public/image/institute/logo_1598703807jup logo.png?h=40&w=40&mode=stretch
AVK's CAPF Coaching Academy (CAPF Recruitment),Hyderabad,https://images.collegedunia.com/public/image/institute/logo_1598721353avks logo.jpg?h=40&w=40&mode=stretch
Minerva Academy (CDS),Mohali,https://images.collegedunia.com/public/image/institute/logo_1598931802images (2).jpg?h=40&w=40&mode=stretch
Mahendra Educational Private Limited (BANK COACHING) (Banking),New Delhi,https://images.collegedunia.com/public/image/institute/logo_1598847917download.png?h=40&w=40&mode=stretch
Sriram Law Academy (CLAT),Chennai,https://images.collegedunia.com/public/image/institute/logo_1621259669SRL.PNG?h=40&w=40&mode=stretch
"AIM Institute (CA,CS,CMA) (CA)",New Delhi,https://images.collegedunia.com/public/image/institute/logo_1599193510aim logo.png?h=40&w=40&mode=stretch
Anees Classes (NDA),Pune,https://images.collegedunia.com/public/image/institute/logo_1599219664anees.jpg?h=40&w=40&mode=stretch
My Career Point (CMA Certification),Chennai,https://images.collegedunia.com/public/image/institute/logo_15992365221.png?h=40&w=40&mode=stretch
Mohit Agarwal Classes ,Kolkata,https://images.collegedunia.com/public/image/institute/logo_1599257330MALOGO.jpg?h=40&w=40&mode=stretch
Arul Institute (JEE Main),Chennai,https://images.collegedunia.com/public/image/institute/logo_1599303121arul logo.png?h=40&w=40&mode=stretch
Saumil Commerce Classes ,Mumbai,https://images.collegedunia.com/public/image/institute/logo_1599463782icon.png?h=40&w=40&mode=stretch
KEW academy ,Chennai,https://images.collegedunia.com/public/image/institute/logo_1599341486kew logo.png?h=40&w=40&mode=stretch
Rathore Institute ,Chennai,https://images.collegedunia.com/public/image/institute/logo_1599546258rlogo.png?h=40&w=40&mode=stretch
G.C.RAO ACADEMY (CMA Certification),Bangalore,https://images.collegedunia.com/public/image/institute/logo_1603892387u.jpg?h=40&w=40&mode=stretch
Gyan Gurucull Academy ,New Delhi,https://images.collegedunia.com/public/image/institute/logo_1599487430gyan lo.png?h=40&w=40&mode=stretch
KS Academy ,Chennai,https://images.collegedunia.com/public/image/institute/logo_1599498562OIP.jpg?h=40&w=40&mode=stretch
EMS Academy (Board Exam),Jaipur,https://images.collegedunia.com/public/image/institute/logo_1599557339ems cover.jpeg?h=40&w=40&mode=stretch
iBAS Global ,Bangalore,https://images.collegedunia.com/public/image/institute/logo_1599679471ilogo.png?h=40&w=40&mode=stretch
SIGN Consulting Pvt. Ltd (IELTS),Hyderabad,https://images.collegedunia.com/public/image/institute/logo_1599739020download.png?h=40&w=40&mode=stretch
Uwezo Learning Center ,Hyderabad,https://images.collegedunia.com/public/image/institute/logo_1600059192uwezo logo.jpg?h=40&w=40&mode=stretch
Maks Bela International (GRE),Chennai,https://images.collegedunia.com/public/image/institute/logo_1600436649mb logo.png?h=40&w=40&mode=stretch
Global Destination Learning Academy (Study Abroad),Pune,https://images.collegedunia.com/public/image/institute/logo_1600971397download (7).jpg?h=40&w=40&mode=stretch
Imperial Overseas ,Mumbai,https://images.collegedunia.com/public/image/institute/logo_1600855284logo-dark.png?h=40&w=40&mode=stretch
Zims Home tutions ,Hyderabad,https://images.collegedunia.com/public/image/institute/logo_1601094482logo.gif?h=40&w=40&mode=stretch
Trisect Institute (Data Science Course),Noida,https://images.collegedunia.com/public/image/institute/logo_1627812207download (15).png?h=40&w=40&mode=stretch
ExcelR Training Institute (Data Science Course),Bangalore,https://images.collegedunia.com/public/image/institute/logo_1601636610excel logo.png?h=40&w=40&mode=stretch
Greens Technology Tambaram ,Chennai,https://images.collegedunia.com/public/image/institute/logo_1601706830greens-logo.png?h=40&w=40&mode=stretch
BIX IT ACADEMY - Data Science Training in Chennai (Computer Science and Information Technology),Chennai,https://images.collegedunia.com/public/image/institute/logo_1601749167b.pdf?h=40&w=40&mode=stretch
IB Language Classes ,New Delhi,https://images.collegedunia.com/public/image/institute/logo_1601804559logo2.png?h=40&w=40&mode=stretch
Crystal Analytix (big data),Gurgaon,https://images.collegedunia.com/public/image/institute/logo_16018766740 (2).jpg?h=40&w=40&mode=stretch
AutomationMinds IT Solutions (Computer Science and Information Technology),Chennai,https://images.collegedunia.com/public/image/institute/logo_1601844068logo.jpg?h=40&w=40&mode=stretch
ACTE Training Institute Anna Nagar ,Chennai,https://images.collegedunia.com/public/image/institute/logo_1601841234acte anna logo.png?h=40&w=40&mode=stretch
Data Forum ,New Delhi,https://images.collegedunia.com/public/image/institute/logo_160189128976762482_2430294793745713_4979995217999429632_o.png?h=40&w=40&mode=stretch
TCA Gurgaon ,Gurgaon,https://images.collegedunia.com/public/image/institute/logo_16018898070 (1).jpg?h=40&w=40&mode=stretch
Ivy Professional School ,Bangalore,https://images.collegedunia.com/public/image/institute/logo_1602000652ilogo.jpg?h=40&w=40&mode=stretch
4Achievers ,Noida,https://images.collegedunia.com/public/image/institute/logo_160595119956685785_2295301304045531_2639616896449642496_o.png?h=40&w=40&mode=stretch
Technocourses.com ,Hyderabad,https://images.collegedunia.com/public/image/institute/logo_1602158478download (7).jpg?h=40&w=40&mode=stretch
Integrum litera ,Secunderabad,https://images.collegedunia.com/public/image/institute/logo_1603048525INTEGRUM-LITERA-Logo.png?h=40&w=40&mode=stretch
Applied AI Course ,Hyderabad,https://images.collegedunia.com/public/image/institute/logo_1632405824LOGO.png?h=40&w=40&mode=stretch
Cranes Varisty (Computer Science and Information Technology),Bangalore,https://images.collegedunia.com/public/image/institute/logo_16056922255955001-large.jpg?h=40&w=40&mode=stretch
Zenrays technologies ,Bangalore,https://images.collegedunia.com/public/image/institute/logo_1602300834ZenraysLogo_700_400.jpg?h=40&w=40&mode=stretch
Prognoz Technologies Pvt. Ltd. ,Mumbai,https://images.collegedunia.com/public/image/institute/logo_1602341168logo.png prognoz.png?h=40&w=40&mode=stretch
Radical Technologies ,Pune,https://images.collegedunia.com/public/image/institute/logo_1602347080logo.png radical.png?h=40&w=40&mode=stretch
Ethans Tech ,Pune,https://images.collegedunia.com/public/image/institute/logo_160235308599097014_2931836523598694_6113277658227802112_n.jpg ethans.jpg?h=40&w=40&mode=stretch
Pedagogy Trainings and Consultancy Services (Data Science Course),Mumbai,https://images.collegedunia.com/public/image/institute/logo_1602446293logo-with-name1-1.png?h=40&w=40&mode=stretch
Orange Tree Global Institute (Data Science Course),Kolkata,https://images.collegedunia.com/public/image/institute/logo_1602419854ot logo.png?h=40&w=40&mode=stretch
Palium Skills Institute ,Kolkata,https://images.collegedunia.com/public/image/institute/logo_1602438806pal logo.jpg?h=40&w=40&mode=stretch
Digital Vidya (SocialMediaMarketing(SMM)),Mumbai,https://images.collegedunia.com/public/image/institute/logo_1625570498Logo.jpg?h=40&w=40&mode=stretch
JPA Solutions ,Chennai,https://images.collegedunia.com/public/image/institute/logo_1602489287b5eca67ae25db4d96df9ef16ea943ed2.jpg?h=40&w=40&mode=stretch
IIHT Kharghar ,Navi Mumbai,https://images.collegedunia.com/public/image/institute/logo_1623325159LOGO.jpg?h=40&w=40&mode=stretch
Data Science Lab ,Pune,https://images.collegedunia.com/public/image/institute/logo_1602571144freesnippingtool.com_capture_20201013120652.png?h=40&w=40&mode=stretch
W3training school ,Gurgaon,https://images.collegedunia.com/public/image/institute/logo_1602589523W3training-School-New-Logo-for-Website.png?h=40&w=40&mode=stretch
Algorithm Class (Computer Science and Information Technology),Hyderabad,https://images.collegedunia.com/public/image/institute/logo_1602788018logo.jpg?h=40&w=40&mode=stretch
